country,city,location,coordinates,measurements_parameter,measurements_sourcename,measurements_unit,measurements_value,measurements_lastupdated,country_name_en
DE,Berlin,Berlin Hardenbergplatz,"{'lon': 13.332971999991248, 'lat': 52.50659999994566}",NO2,eea,µg/m³,5.84,2024-09-15T00:00:00+02:00,Germany
DE,Marburg,Marburg,"{'lon': 8.769324000168588, 'lat': 50.80425800025959}",NO,eea,µg/m³,2.13613939,2024-03-11T12:00:00+01:00,Germany
DE,Fürth,Fürth/Odenwald,"{'lon': 8.81725099985194, 'lat': 49.65346499992609}",PM10,eea,µg/m³,4.629699,2024-09-15T00:00:00+02:00,Germany
DE,Bamberg,Bamberg/Löwenbrücke,"{'lon': 10.887685999667143, 'lat': 49.898330000171285}",PM10,eea,µg/m³,7.37,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Grunewald (3.5 m),"{'lon': 13.225143999571348, 'lat': 52.473191999901395}",PM2.5,eea,µg/m³,3.48,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Mitte,"{'lon': 13.41883300000022, 'lat': 52.51360600001067}",PM10,eea,µg/m³,8.34,2024-09-15T00:00:00+02:00,Germany
DE,Stuttgart,Stuttgart-Bad Cannstatt,"{'lon': 9.229745000433322, 'lat': 48.808799999840296}",PM2.5,eea,µg/m³,3.0,2024-09-15T00:00:00+02:00,Germany
DE,München,München/Lothstraße,"{'lon': 11.554669000315997, 'lat': 48.15453400015709}",PM2.5,eea,µg/m³,10.48,2024-09-15T00:00:00+02:00,Germany
DE,München,München/Lothstraße,"{'lon': 11.554669000315997, 'lat': 48.15453400015709}",PM10,eea,µg/m³,6.01,2024-09-15T00:00:00+02:00,Germany
DE,Wiesbaden,Wiesbaden Ringkirche,"{'lon': 8.230316000110204, 'lat': 50.07719099971698}",PM2.5,eea,µg/m³,5.092249,2024-09-15T00:00:00+02:00,Germany
DE,Ludwigshafen am Rhein,Ludwigshafen-Heinigstraße,"{'lon': 8.443849999687538, 'lat': 49.47849799984616}",PM2.5,eea,µg/m³,4.063519,2024-09-14T23:00:00+02:00,Germany
DE,Wetzlar,Wetzlar,"{'lon': 8.50061899993149, 'lat': 50.5671850002032}",O3,eea,µg/m³,39.128933,2024-09-14T23:00:00+02:00,Germany
DE,Mannheim,Mannheim Friedrichsring,"{'lon': 8.47204000017746, 'lat': 49.49255999978599}",NO,eea,µg/m³,15.3,2024-03-11T12:00:00+01:00,Germany
DE,Frankfurt (Oder),Frankfurt (Oder),"{'lon': 14.525960000148581, 'lat': 52.33468}",O3,eea,µg/m³,69.0,2024-09-14T23:00:00+02:00,Germany
DE,Worms,Worms-Hagenstraße,"{'lon': 8.364779000195222, 'lat': 49.62877099994697}",SO2,eea,µg/m³,1.000125,2024-09-14T23:00:00+02:00,Germany
DE,Rothenklempenow,Löcknitz,"{'lon': 14.257407000247449, 'lat': 53.52045599996418}",O3,eea,µg/m³,66.33,2024-09-14T23:00:00+02:00,Germany
DE,Bitterfeld-Wolfen,Bitterfeld/Wolfen,"{'lon': 12.302865999839394, 'lat': 51.65116599991215}",NO,eea,µg/m³,1.0976675,2024-03-11T12:00:00+01:00,Germany
DE,Tübingen,Tübingen Mühlstraße,"{'lon': 9.05802000004233, 'lat': 48.52023000014119}",PM2.5,eea,µg/m³,5.0,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Wilhelmsburg,"{'lon': 9.990568999864676, 'lat': 53.50792999974057}",NO,eea,µg/m³,2.0,2024-03-11T12:00:00+01:00,Germany
DE,Moorrege,Altendeich,"{'lon': 9.585874000103482, 'lat': 53.67055300005208}",O3,eea,µg/m³,53.853,2024-09-14T23:00:00+02:00,Germany
DE,Merzalben,Pfälzerwald-Hortenkopf,"{'lon': 7.826407000171473, 'lat': 49.270263000006146}",SO2,eea,µg/m³,1.000125,2024-09-14T23:00:00+02:00,Germany
DE,Krefeld,Krefeld (Hafen),"{'lon': 6.670194000248396, 'lat': 51.34257200018665}",PM2.5,eea,µg/m³,4.789,2024-09-14T23:00:00+02:00,Germany
DE,Wiesbaden,Wiesbaden Süd,"{'lon': 8.244949000031351, 'lat': 50.05034299979704}",SO2,eea,µg/m³,0.79889536,2023-05-09T09:00:00+02:00,Germany
DE,Wiesbaden,Wiesbaden Süd,"{'lon': 8.244949000031351, 'lat': 50.05034299979704}",PM10,eea,µg/m³,9.369449,2024-09-14T23:00:00+02:00,Germany
DE,Nordhausen,Nordhausen,"{'lon': 10.791403999779952, 'lat': 51.49719499976688}",O3,eea,µg/m³,65.21229,2024-09-14T23:00:00+02:00,Germany
DE,Mühlhausen/Thüringen,Mühlhausen Wanfrieder Str,"{'lon': 10.44843199974717, 'lat': 51.20522600024557}",NO2,eea,µg/m³,6.57395,2024-09-14T23:00:00+02:00,Germany
DE,Datteln,Datteln-Hagem,"{'lon': 7.331409000204609, 'lat': 51.64137700006872}",PM10,eea,µg/m³,8.775,2024-09-14T23:00:00+02:00,Germany
DE,Weißenfels,Weißenfels/Am Krug,"{'lon': 11.960960000011557, 'lat': 51.19724899989497}",NO,eea,µg/m³,9.201115,2024-03-11T12:00:00+01:00,Germany
DE,Itzehoe,Itzehoe,"{'lon': 9.530301999585726, 'lat': 53.92441800014807}",PM2.5,eea,µg/m³,1.5,2024-09-14T23:00:00+02:00,Germany
DE,Sonnenbühl,Schwäbische Alb,"{'lon': 9.207639000105223, 'lat': 48.34577799977753}",PM2.5,eea,µg/m³,4.0,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Sternschanze,"{'lon': 9.967881999753526, 'lat': 53.564140000083924}",SO2,eea,µg/m³,2.5,2024-09-14T23:00:00+02:00,Germany
DE,Mainz,Mainz-Mombach,"{'lon': 8.216802999922361, 'lat': 50.01755000008205}",NO2,eea,µg/m³,14.3217077,2024-09-14T23:00:00+02:00,Germany
DE,Baden-Baden,Baden-Baden,"{'lon': 8.220214000074215, 'lat': 48.773072000006394}",NO,eea,µg/m³,1.6,2024-03-11T12:00:00+01:00,Germany
DE,Wuppertal,Wuppertal-Langerfeld,"{'lon': 7.231854000257829, 'lat': 51.27761299996059}",NO,eea,µg/m³,6.388,2024-03-11T12:00:00+01:00,Germany
DE,Hamburg,Hamburg Niendorf,"{'lon': 9.961400000106762, 'lat': 53.62219999994961}",NO2,eea,µg/m³,12.248,2024-09-14T23:00:00+02:00,Germany
DE,Ratingen,Ratingen-Tiefenbroich,"{'lon': 6.819886999931134, 'lat': 51.3033940001832}",NO2,eea,µg/m³,24.534,2024-09-13T12:00:00+02:00,Germany
DE,Hamburg,Hamburg Neugraben,"{'lon': 9.857223000038228, 'lat': 53.480926999866135}",NO,eea,µg/m³,2.0,2024-03-11T11:00:00+01:00,Germany
DE,Walsrode,Allertal,"{'lon': 9.622949999738305, 'lat': 52.82943000018701}",NO2,eea,µg/m³,7.01158,2024-09-14T23:00:00+02:00,Germany
DE,Ansbach,Ansbach/Residenzstraße,"{'lon': 10.572297000401964, 'lat': 49.304889000254796}",PM10,eea,µg/m³,10.92,2024-09-14T23:00:00+02:00,Germany
DE,Köln,Köln Turiner Straße,"{'lon': 6.95764900001501, 'lat': 50.94726800019581}",PM10,eea,µg/m³,15.033,2024-09-14T23:00:00+02:00,Germany
DE,Neubrandenburg,Neubrandenburg Woldegker Straße,"{'lon': 13.267900000035263, 'lat': 53.55879999973649}",NO2,eea,µg/m³,7.12,2024-09-14T23:00:00+02:00,Germany
DE,Frankfurt am Main,Frankfurt-Schwanheim,"{'lon': 8.57630500010954, 'lat': 50.07546399990015}",PM2.5,eea,µg/m³,3.3757989999999998,2024-09-14T23:00:00+02:00,Germany
DE,Annaberg-Buchholz,Annaberg-Buchholz,"{'lon': 12.997278000371747, 'lat': 50.5708720000116}",PM2.5,eea,µg/m³,4.591,2024-09-14T23:00:00+02:00,Germany
DE,Annaberg-Buchholz,Annaberg-Buchholz,"{'lon': 12.997278000371747, 'lat': 50.5708720000116}",SO2,eea,µg/m³,0.5,2024-09-14T23:00:00+02:00,Germany
DE,Annaberg-Buchholz,Annaberg-Buchholz,"{'lon': 12.997278000371747, 'lat': 50.5708720000116}",NO2,eea,µg/m³,3.288,2024-09-14T23:00:00+02:00,Germany
DE,Saalfeld/Saale,Saalfeld,"{'lon': 11.368875000068469, 'lat': 50.651182000179126}",PM2.5,eea,µg/m³,3.591343,2024-09-14T23:00:00+02:00,Germany
DE,Eggebek,Eggebek,"{'lon': 9.36367399969264, 'lat': 54.616668999975545}",PM10,eea,µg/m³,3.435,2024-09-14T23:00:00+02:00,Germany
DE,Jackerath,Jackerath,"{'lon': 6.451482999807214, 'lat': 51.03383400021489}",PM10,eea,µg/m³,7.438,2024-09-14T23:00:00+02:00,Germany
DE,Potsdam,"Potsdam, Groß Glienicke","{'lon': 13.123698000137418, 'lat': 52.48416800001682}",PM2.5,eea,µg/m³,3.0,2024-09-14T23:00:00+02:00,Germany
DE,Montabaur,Westerwald-Neuhäusel,"{'lon': 7.729909000374216, 'lat': 50.42428900026821}",PM2.5,eea,µg/m³,3.265995,2024-09-13T08:00:00+02:00,Germany
DE,Herdorf,Westerwald-Herdorf,"{'lon': 7.973542000370285, 'lat': 50.76681499992167}",NO,eea,µg/m³,0.99760002,2024-03-11T12:00:00+01:00,Germany
DE,Zingst,Zingst,"{'lon': 12.721938000327013, 'lat': 54.436984999994195}",SO2,eea,µg/m³,1.0,2024-07-30T13:00:00+02:00,Germany
DE,Zingst,Zingst,"{'lon': 12.721938000327013, 'lat': 54.436984999994195}",O3,eea,µg/m³,76.45,2024-07-30T13:00:00+02:00,Germany
DE,Bryan Hellack,Forellenbach,"{'lon': 13.420572999874633, 'lat': 48.947610999847484}",O3,eea,µg/m³,37.51,2024-07-22T12:00:00+02:00,Germany
DE,Mecklenburg-Vorpommern,DEMV028,"{'lon': 11.4769, 'lat': 53.900767}",PM10,EEA Germany,µg/m³,11.9,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP022,"{'lon': 7.866208, 'lat': 49.842135999999996}",SO2,EEA Germany,µg/m³,1.00012505,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP041,"{'lon': 8.443654, 'lat': 49.47869}",PM2.5,EEA Germany,µg/m³,27.83925056,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP010,"{'lon': 8.261277, 'lat': 50.000973}",NO2,EEA Germany,µg/m³,49.03664017,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP017,"{'lon': 7.826521, 'lat': 49.270263}",PM10,EEA Germany,µg/m³,9.07085037,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW206,"{'lon': 7.084069, 'lat': 51.176151}",PM2.5,EEA Germany,µg/m³,5.191,2023-07-14T12:00:00+02:00,Germany
DE,,FR22019,"{'lon': 6.92583117750469, 'lat': 49.2203897661785}",NO2,EEA France,µg/m³,1.8,2020-02-11T14:00:00+01:00,Germany
DE,,DESL002,"{'lon': 7.263234, 'lat': 49.36204899999999}",SO2,EEA Germany,µg/m³,1.79,2021-12-21T02:00:00+01:00,Germany
DE,,DEMV023,"{'lon': 11.398332, 'lat': 53.631805}",NO2,EEA Germany,µg/m³,15.76,2021-01-01T02:00:00+01:00,Germany
DE,,DEBW117,"{'lon': 9.19003, 'lat': 48.8892}",NO2,EEA Germany,µg/m³,43.08,2020-03-16T01:00:00+01:00,Germany
DE,,Frankfurt-Höchst,"{'lon': 8.542052, 'lat': 50.101870999999996}",O3,EEA Germany,µg/m³,4.68813896,2017-01-06T10:00:00+01:00,Germany
DE,,"Oesterweg, Ländlicher Raum / Rural","{'lon': 8.206561800207691, 'lat': 52.023192310812405}",TEMPERATURE,airgradient,c,11.712500015894571,2024-09-15T10:00:00+02:00,Germany
DE,Gersfeld (Rhön),Wasserkuppe,"{'lon': 9.935861999710413, 'lat': 50.49771100020172}",O3,eea,µg/m³,78.8345,2024-09-15T00:00:00+02:00,Germany
DE,Wildau,Wildau,"{'lon': 13.621246000090599, 'lat': 52.32403299995438}",PM2.5,eea,µg/m³,3.0,2024-09-15T00:00:00+02:00,Germany
DE,Eggenstein-Leopoldsh,Eggenstein,"{'lon': 8.4066600002499, 'lat': 49.07655000022436}",SO2,eea,µg/m³,1.3,2024-09-15T00:00:00+02:00,Germany
DE,Würzburg,Würzburg/Kopfklinik,"{'lon': 9.95641999978472, 'lat': 49.80469500002163}",PM10,eea,µg/m³,9.26,2024-09-15T00:00:00+02:00,Germany
DE,Burghausen,Burghausen/Marktler Straße,"{'lon': 12.829313999936979, 'lat': 48.17717500021957}",O3,eea,µg/m³,60.94,2024-09-15T00:00:00+02:00,Germany
DE,Mehring,Mehring/Sportplatz,"{'lon': 12.781387000253625, 'lat': 48.182835000198246}",O3,eea,µg/m³,59.57,2024-09-15T00:00:00+02:00,Germany
DE,Ulm,Ulm,"{'lon': 9.979030999727886, 'lat': 48.396835999832305}",NO,eea,µg/m³,2.4,2024-03-11T12:00:00+01:00,Germany
DE,Trostberg,Trostberg/Schwimmbadstraße,"{'lon': 12.538174000382124, 'lat': 48.021657000213345}",O3,eea,µg/m³,61.42,2024-09-15T00:00:00+02:00,Germany
DE,Schweinfurt,Schweinfurt/Obertor,"{'lon': 10.232076000196951, 'lat': 50.048397000249594}",NO2,eea,µg/m³,26.5,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Neukölln,"{'lon': 13.430843999965024, 'lat': 52.48945100006434}",NO2,eea,µg/m³,10.23,2024-09-15T00:00:00+02:00,Germany
DE,Schwandorf,Schwandorf/Wackersdorfer Straße,"{'lon': 12.12813900044878, 'lat': 49.32195499977209}",PM2.5,eea,µg/m³,3.86,2024-09-13T13:00:00+02:00,Germany
DE,Berlin,Berlin Frankfurter Allee,"{'lon': 13.469930999635912, 'lat': 52.51407199975142}",NO,eea,µg/m³,16.78,2024-03-11T12:00:00+01:00,Germany
DE,München,München/Landshuter Allee,"{'lon': 11.536513000090004, 'lat': 48.149606000214845}",O3,eea,µg/m³,0.0,2019-11-19T03:00:00+01:00,Germany
DE,München,München/Landshuter Allee,"{'lon': 11.536513000090004, 'lat': 48.149606000214845}",PM10,eea,µg/m³,6.85,2024-09-15T00:00:00+02:00,Germany
DE,Würzburg,Würzburg/Stadtring Süd,"{'lon': 9.947654000290418, 'lat': 49.79052599981459}",CO,eea,µg/m³,160.0,2024-03-11T12:00:00+01:00,Germany
DE,Augsburg,Augsburg/Karlstraße,"{'lon': 10.89622100008108, 'lat': 48.37023699975239}",CO,eea,µg/m³,320.0,2024-03-11T12:00:00+01:00,Germany
DE,Stuttgart,Stuttgart-Bad Cannstatt,"{'lon': 9.229745000433322, 'lat': 48.808799999840296}",NO2,eea,µg/m³,11.896,2024-09-15T00:00:00+02:00,Germany
DE,Lingen (Ems),Emsland,"{'lon': 7.317470000044418, 'lat': 52.498550000072555}",NO,eea,µg/m³,1.10323,2024-03-11T12:00:00+01:00,Germany
DE,Wiesbaden,Wiesbaden Ringkirche,"{'lon': 8.230316000110204, 'lat': 50.07719099971698}",NO,eea,µg/m³,28.91184807,2024-03-11T12:00:00+01:00,Germany
DE,Wiesloch,Wiesloch,"{'lon': 8.700102999918865, 'lat': 49.30073100027894}",PM2.5,eea,µg/m³,5.0,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Friedrichshagen,"{'lon': 13.647049999727415, 'lat': 52.4476970001466}",PM10,eea,µg/m³,7.17,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Friedrichshagen,"{'lon': 13.647049999727415, 'lat': 52.4476970001466}",NO2,eea,µg/m³,3.61,2024-09-15T00:00:00+02:00,Germany
DE,Frankfurt am Main,Frankfurt Friedberger Landstraße,"{'lon': 8.691910999636601, 'lat': 50.12458899971443}",PM10,eea,µg/m³,7.561599,2024-09-15T00:00:00+02:00,Germany
DE,Reutlingen,Reutlingen Lederstraße-Ost,"{'lon': 9.210789999966076, 'lat': 48.48933000022165}",PM10,eea,µg/m³,8.1,2024-09-14T23:00:00+02:00,Germany
DE,Pfinztal,Pfinztal Karlsruher Straße,"{'lon': 8.526280000351488, 'lat': 49.00370999981685}",NO2,eea,µg/m³,21.39,2024-09-14T23:00:00+02:00,Germany
DE,Gülzow-Prüzen,Gülzow,"{'lon': 12.064707999734692, 'lat': 53.81777500025612}",NO2,eea,µg/m³,1.61,2024-09-14T23:00:00+02:00,Germany
DE,Worms,Worms-Hagenstraße,"{'lon': 8.364779000195222, 'lat': 49.62877099994697}",PM2.5,eea,µg/m³,1.0,2024-09-14T23:00:00+02:00,Germany
DE,Elsterwerda,Elsterwerda,"{'lon': 13.522548000111392, 'lat': 51.45651200022011}",O3,eea,µg/m³,72.0,2024-09-14T23:00:00+02:00,Germany
DE,Leverkusen,Leverkusen-Manfort,"{'lon': 7.004975999648738, 'lat': 51.028931000106084}",O3,eea,µg/m³,9.558,2024-09-14T23:00:00+02:00,Germany
DE,Bitterfeld-Wolfen,Bitterfeld/Wolfen,"{'lon': 12.302865999839394, 'lat': 51.65116599991215}",SO2,eea,µg/m³,1.415105,2024-09-14T23:00:00+02:00,Germany
DE,Magdeburg,Magdeburg/West,"{'lon': 11.611463999600902, 'lat': 52.127898999912006}",PM2.5,eea,µg/m³,3.80642,2024-09-14T23:00:00+02:00,Germany
DE,Essen,Essen Gladbecker Straße,"{'lon': 7.005276000122707, 'lat': 51.477898999857445}",NO,eea,µg/m³,23.978,2024-03-11T12:00:00+01:00,Germany
DE,Koblenz,Koblenz-Friedrich-Ebert-Ring,"{'lon': 7.596632999969653, 'lat': 50.35440300017138}",PM2.5,eea,µg/m³,9.179649,2024-09-14T23:00:00+02:00,Germany
DE,Erfurt,Erfurt Krämpferstr.,"{'lon': 11.037924000046234, 'lat': 50.979454999905165}",PM2.5,eea,µg/m³,4.143102,2024-09-14T23:00:00+02:00,Germany
DE,Kassel,Kassel Mitte,"{'lon': 9.48339699972639, 'lat': 51.31424800024892}",PM10,eea,µg/m³,8.189849,2024-09-14T23:00:00+02:00,Germany
DE,Magdeburg,Magdeburg Schleinufer,"{'lon': 11.632668999580497, 'lat': 52.12076000024434}",NO,eea,µg/m³,11.7938,2024-03-11T12:00:00+01:00,Germany
DE,Halle (Saale),Halle/Riebeckplatz,"{'lon': 11.983849999613978, 'lat': 51.475778000114396}",CO,eea,µg/m³,222.152,2024-03-11T12:00:00+01:00,Germany
DE,Spremberg,Spremberg,"{'lon': 14.376399999636918, 'lat': 51.564499999956375}",NO,eea,µg/m³,2.0,2024-03-11T12:00:00+01:00,Germany
DE,Karlsruhe,Karlsruhe Reinhold-Frank-Straße,"{'lon': 8.387190000121846, 'lat': 49.00795999995233}",PM2.5,eea,µg/m³,6.0,2024-09-14T23:00:00+02:00,Germany
DE,Stralsund,Stralsund-Knieperdamm,"{'lon': 13.081010000343879, 'lat': 54.319230000176326}",NO2,eea,µg/m³,4.68,2024-09-14T23:00:00+02:00,Germany
DE,Hannes Brauer,Dallgow-Döberitz,"{'lon': 13.048779000413571, 'lat': 52.53950400015818}",SO2,eea,µg/m³,2.0,2024-09-14T23:00:00+02:00,Germany
DE,Hannes Brauer,Dallgow-Döberitz,"{'lon': 13.048779000413571, 'lat': 52.53950400015818}",NO,eea,µg/m³,1.0,2024-03-11T12:00:00+01:00,Germany
DE,Zingst,Zingst,"{'lon': 12.724963999616081, 'lat': 54.43683599982397}",PM10,eea,µg/m³,5.76,2024-09-14T23:00:00+02:00,Germany
DE,Leuna,Leuna,"{'lon': 12.032141000243719, 'lat': 51.32136400015423}",NO,eea,µg/m³,1.2109835,2024-03-11T12:00:00+01:00,Germany
DE,Ludwigshafen am Rhein,Ludwigshafen-Mundenheim,"{'lon': 8.425896999851137, 'lat': 49.45550800012045}",CO,eea,µg/m³,248.15841,2024-03-11T12:00:00+01:00,Germany
DE,Ludwigshafen am Rhein,Ludwigshafen-Mundenheim,"{'lon': 8.425896999851137, 'lat': 49.45550800012045}",NO2,eea,µg/m³,9.517237,2024-09-14T23:00:00+02:00,Germany
DE,Wiesbaden,Wiesbaden Süd,"{'lon': 8.244949000031351, 'lat': 50.05034299979704}",NO2,eea,µg/m³,32.05623,2024-09-14T23:00:00+02:00,Germany
DE,Speyer,Speyer-Nord,"{'lon': 8.423000000433499, 'lat': 49.35112399989331}",NO2,eea,µg/m³,21.88316,2024-09-14T23:00:00+02:00,Germany
DE,Saarlouis,Saarlouis-Fraulautern,"{'lon': 6.753639000165349, 'lat': 49.322645999891215}",PM10,eea,µg/m³,13.98,2024-09-14T23:00:00+02:00,Germany
DE,Leipzig,Leipzig Lützner Str.,"{'lon': 12.334685999865968, 'lat': 51.33587199980039}",NO2,eea,µg/m³,14.347,2024-09-14T23:00:00+02:00,Germany
DE,Dresden,Dresden-Bergstr.,"{'lon': 13.731607999704979, 'lat': 51.02629400005283}",PM10,eea,µg/m³,6.871,2024-09-14T23:00:00+02:00,Germany
DE,Duisburg,Duisburg-Walsum,"{'lon': 6.748362999567299, 'lat': 51.52402999977365}",PM10,eea,µg/m³,25.536,2024-09-14T23:00:00+02:00,Germany
DE,Mülheim an der Ruhr,Mülheim-Styrum,"{'lon': 6.865050000266236, 'lat': 51.453458999732646}",PM2.5,eea,µg/m³,6.386,2024-09-14T23:00:00+02:00,Germany
DE,Sankt Peter-Ording,St.-Peter-Ording,"{'lon': 8.603473999702043, 'lat': 54.32781000006722}",O3,eea,µg/m³,84.149,2024-09-14T23:00:00+02:00,Germany
DE,Kiel,Kiel-Bahnhofstr. Verk.,"{'lon': 10.135158000275128, 'lat': 54.3046760000339}",PM10,eea,µg/m³,8.311,2024-09-14T23:00:00+02:00,Germany
DE,Saarbrücken,Saarbrücken-Verkehr,"{'lon': 7.003173999850046, 'lat': 49.23073999975397}",NO,eea,µg/m³,7.24,2024-03-11T12:00:00+01:00,Germany
DE,Magdeburg,Magdeburg City-Tunnel,"{'lon': 11.630644000199045, 'lat': 52.13124399991508}",NO2,eea,µg/m³,15.59635,2024-09-14T23:00:00+02:00,Germany
DE,Leverkusen,Leverkusen Gustav-Heinemann-Straße,"{'lon': 7.010934000312177, 'lat': 51.03147299999885}",NO2,eea,µg/m³,63.326,2024-09-14T23:00:00+02:00,Germany
DE,Wuppertal,Wuppertal-Langerfeld,"{'lon': 7.231854000257829, 'lat': 51.27761299996059}",NO2,eea,µg/m³,4.987,2024-09-14T23:00:00+02:00,Germany
DE,Erfurt,Erfurt Heinrichstr,"{'lon': 11.010445999758929, 'lat': 50.97233100003586}",PM2.5,eea,µg/m³,4.5066939999999995,2024-09-14T23:00:00+02:00,Germany
DE,Ratingen,Ratingen-Tiefenbroich,"{'lon': 6.819886999931134, 'lat': 51.3033940001832}",PM2.5,eea,µg/m³,6.131,2024-09-14T23:00:00+02:00,Germany
DE,Oberwiesenthal,Fichtelberg,"{'lon': 12.953459000075936, 'lat': 50.428487999837756}",O3,eea,µg/m³,66.308,2024-09-14T23:00:00+02:00,Germany
DE,Koblenz,Koblenz-Hohenfelder Straße,"{'lon': 7.592241999826581, 'lat': 50.35937300028623}",PM2.5,eea,µg/m³,8.23435,2024-09-14T23:00:00+02:00,Germany
DE,Potsdam,"Potsdam, Großbeerenstr.","{'lon': 13.094618000067962, 'lat': 52.38886900007761}",NO,eea,µg/m³,16.0,2024-03-11T12:00:00+01:00,Germany
DE,Osternienburger Land,Domäne Bobbe,"{'lon': 11.891412000422003, 'lat': 51.837305999915124}",SO2,eea,µg/m³,1.74,2017-04-05T10:00:00+02:00,Germany
DE,Düsseldorf,Düsseldorf-Lohausen,"{'lon': 6.744291000164771, 'lat': 51.277432999895204}",NO2,eea,µg/m³,30.977,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Altona Elbhang,"{'lon': 9.944814999700782, 'lat': 53.54526899991805}",NO,eea,µg/m³,2.0,2024-03-11T12:00:00+01:00,Germany
DE,Neuenburg am Rhein,Neuenburg,"{'lon': 7.567968999826806, 'lat': 47.8190189999905}",NO,eea,µg/m³,1.0,2024-03-11T12:00:00+01:00,Germany
DE,Meiningen,Dreißigacker,"{'lon': 10.37529899992849, 'lat': 50.56175400020508}",NO,eea,µg/m³,1.24740005,2024-03-11T12:00:00+01:00,Germany
DE,Potsdam,"Potsdam, Groß Glienicke","{'lon': 13.123698000137418, 'lat': 52.48416800001682}",O3,eea,µg/m³,73.0,2024-09-14T23:00:00+02:00,Germany
DE,Potsdam,"Potsdam, Groß Glienicke","{'lon': 13.123698000137418, 'lat': 52.48416800001682}",PM10,eea,µg/m³,7.0,2024-09-14T23:00:00+02:00,Germany
DE,Zingst,Zingst,"{'lon': 12.721938000327013, 'lat': 54.436984999994195}",PM2.5,eea,µg/m³,3.06,2024-07-30T13:00:00+02:00,Germany
DE,Sylt,Westerland,"{'lon': 8.308208000317988, 'lat': 54.924966999767136}",PM2.5,eea,µg/m³,3.53,2024-07-30T13:00:00+02:00,Germany
DE,Oberried,Schauinsland,"{'lon': 7.908035000221121, 'lat': 47.913256000093746}",PM10,eea,µg/m³,14.41,2024-07-30T13:00:00+02:00,Germany
DE,Manfred Lotz,NET.DE_BB,"{'lon': 14.057063999999999, 'lat': 51.89759800000001}",NO,EEA Germany,µg/m³,3.0,2024-03-04T10:00:00+01:00,Germany
DE,Margit von Döhren,NET.DE_RP,"{'lon': 8.3649, 'lat': 49.62869999999999}",PM2.5,EEA Germany,µg/m³,19.62884903,2024-03-04T10:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP003,"{'lon': 8.425833, 'lat': 49.455378}",PM10,EEA Germany,µg/m³,74.92500305,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP041,"{'lon': 8.443654, 'lat': 49.47869}",NO,EEA Germany,µg/m³,320.35284424,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW096,"{'lon': 6.4257100000000005, 'lat': 51.154614}",NO2,EEA Germany,µg/m³,56.319,2024-01-29T20:00:00+01:00,Germany
DE,Hessen,DEHE062,"{'lon': 8.769396, 'lat': 50.807018}",PM10,EEA Germany,µg/m³,32.38600159,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP017,"{'lon': 7.826521, 'lat': 49.270263}",O3,EEA Germany,µg/m³,72.03117371,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW078,"{'lon': 6.819967, 'lat': 51.303919}",PM10,EEA Germany,µg/m³,13.484,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW059,"{'lon': 6.985164, 'lat': 50.889814}",PM10,EEA Germany,µg/m³,15.992,2024-01-29T20:00:00+01:00,Germany
DE,Hamburg,DEHH016,"{'lon': 10.081685, 'lat': 53.52902}",SO2,EEA Germany,µg/m³,2.5,2024-01-17T13:00:00+01:00,Germany
DE,Berlin,DEBE063,"{'lon': 13.441654, 'lat': 52.467534}",NO,EEA Germany,µg/m³,22.8,2023-12-31T22:00:00+01:00,Germany
DE,Brandenburg,DEBB067,"{'lon': 12.885194, 'lat': 52.608609}",NO,EEA Germany,µg/m³,1.0,2023-12-31T22:00:00+01:00,Germany
DE,Hessen,DEHE046,"{'lon': 8.928171, 'lat': 51.430897}",O3,EEA Germany,µg/m³,59.58913422,2023-09-20T02:00:00+02:00,Germany
DE,,DESN076,"{'lon': 13.009406, 'lat': 51.303772}",PM10,EEA Germany,µg/m³,1.732,2021-12-31T01:00:00+01:00,Germany
DE,,DESN019,"{'lon': 12.542056, 'lat': 50.826001}",NO2,EEA Germany,µg/m³,15.15,2021-01-05T01:00:00+01:00,Germany
DE,,DEBB099,"{'lon': 13.84825, 'lat': 52.481882}",CO,EEA Germany,µg/m³,380.0,2019-01-03T10:00:00+01:00,Germany
